"alias","culture","plant_id","line_id","name","treatment","treatment_name","population","SP1","SP2","SP3","SP","tuber_FW_kg_per_plot","tuber_FW_kg_per_plant","starch_g_per_kg","starch_yield_g_per_plant","starch_yield_g_per_plot"
"AR56","76354",1777821,899519,"{[St.Albatros.n].25-[St.Ramses.n].9}.56/001",170,"drought stress","AR","","yes","","SP2",0.10183,0.10183,97.136,9.89135888,9.89135888
"AR56","76354",1777822,899519,"{[St.Albatros.n].25-[St.Ramses.n].9}.56/001",170,"drought stress","AR","","yes","","SP2",0.09932,0.09932,120.1326,11.931569832,11.931569832
"AR56","76354",1777823,899519,"{[St.Albatros.n].25-[St.Ramses.n].9}.56/001",170,"drought stress","AR","","yes","","SP2",0.09743,0.09743,174.4882,17.000385326,17.000385326
"AR56","76354",1777824,899519,"{[St.Albatros.n].25-[St.Ramses.n].9}.56/001",170,"drought stress","AR","","yes","","SP2",0.11954,0.11954,124.3138,14.860471652,14.860471652
"AR56","76354",1777825,899519,"{[St.Albatros.n].25-[St.Ramses.n].9}.56/001",170,"drought stress","AR","","yes","","SP2",0.12195,0.12195,124.3138,15.16006791,15.16006791
"AR55","76354",1777826,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",169,"control","AR","","","yes","SP3",0.32997,0.32997,176.5788,58.265706636,58.265706636
"AR55","76354",1777827,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",169,"control","AR","","","yes","SP3",0.29673,0.29673,184.9412,54.877602276,54.877602276
"AR55","76354",1777828,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",169,"control","AR","","","yes","SP3",0.30276,0.30276,189.1224,57.258697824,57.258697824
"AR55","76354",1777829,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",169,"control","AR","","","yes","SP3",0.30776,0.30776,178.6694,54.987294544,54.987294544
"AR55","76354",1777830,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",169,"control","AR","","","yes","SP3",0.28871,0.28871,178.6694,51.583642474,51.583642474
"AR55","76354",1777831,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",169,"control","AR","","","yes","SP3",0.2027,0.2027,159.854,32.4024058,32.4024058
"AR55","76354",1777832,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",170,"drought stress","AR","","","yes","SP3",0.0971,0.0971,130.5856,12.67986176,12.67986176
"AR55","76354",1777833,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",170,"drought stress","AR","","","yes","SP3",0.10048,0.10048,149.401,15.01181248,15.01181248
"AR55","76354",1777834,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",170,"drought stress","AR","","","yes","SP3",0.0756,0.0756,138.948,10.5044688,10.5044688
"AR55","76354",1777835,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",170,"drought stress","AR","","","yes","SP3",0.07004,0.07004,138.948,9.73191792,9.73191792
"AR55","76354",1777836,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",170,"drought stress","AR","","","yes","SP3",0.06809,0.06809,115.9514,7.895130826,7.895130826
"AR55","76354",1777837,899518,"{[St.Albatros.n].25-[St.Ramses.n].9}.55/001",170,"drought stress","AR","","","yes","SP3",0.08245,0.08245,138.948,11.4562626,11.4562626
"AR121","76354",1777838,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP2",0.22452,0.22452,187.0318,41.992379736,41.992379736
"AR121","76354",1777839,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP2",0.21519,0.21519,189.1224,40.697249256,40.697249256
"AR121","76354",1777840,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP2",0.20687,0.20687,168.2164,34.798926668,34.798926668
"AR121","76354",1777841,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP2",0.32498,0.32498,180.76,58.7433848,58.7433848
"AR121","76354",1777842,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP2",0.31083,0.31083,193.3036,60.084557988,60.084557988
"AR121","76354",1777843,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP2",0.34776,0.34776,187.0318,65.042178768,65.042178768
"AR121","76354",1777844,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP2",0.0862,0.0862,132.6762,11.43668844,11.43668844
"AR121","76354",1777845,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP2",0.08595,0.08595,166.1258,14.27851251,14.27851251
"AR121","76354",1777846,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP2",0.10445,0.10445,172.3976,18.00692932,18.00692932
"AR121","76354",1777847,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP2",0.10493,0.10493,149.401,15.67664693,15.67664693
"AR121","76354",1777848,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP2",0.115,0.115,141.0386,16.219439,16.219439
"AR121","76354",1777849,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP2",0.10436,0.10436,157.7634,16.464188424,16.464188424
"AR256","76354",1777850,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",169,"control","AR","yes","","","SP1",0.28279,0.28279,189.1224,53.481923496,53.481923496
"AR256","76354",1777851,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",169,"control","AR","yes","","","SP1",0.27909,0.27909,187.0318,52.198705062,52.198705062
"AR256","76354",1777852,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",169,"control","AR","yes","","","SP1",0.2435,0.2435,187.0318,45.5422433,45.5422433
"AR256","76354",1777853,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",169,"control","AR","yes","","","SP1",0.33943,0.33943,184.9412,62.774591516,62.774591516
"AR256","76354",1777854,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",169,"control","AR","yes","","","SP1",0.32825,0.32825,180.76,59.33447,59.33447
"AR256","76354",1777855,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",169,"control","AR","yes","","","SP1",0.41152,0.41152,184.9412,76.107002624,76.107002624
"AR256","76354",1777856,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",170,"drought stress","AR","yes","","","SP1",0.10184,0.10184,136.8574,13.937557616,13.937557616
"AR256","76354",1777857,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",170,"drought stress","AR","yes","","","SP1",0.10216,0.10216,143.1292,14.622079072,14.622079072
"AR256","76354",1777858,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",170,"drought stress","AR","yes","","","SP1",0.08328,0.08328,143.1292,11.919799776,11.919799776
"AR256","76354",1777859,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",170,"drought stress","AR","yes","","","SP1",0.08246,0.08246,132.6762,10.940479452,10.940479452
"AR256","76354",1777860,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",170,"drought stress","AR","yes","","","SP1",0.09683,0.09683,113.8608,11.025141264,11.025141264
"AR256","76354",1777861,899719,"{[St.Albatros.n].25-[St.Ramses.n].9}.256/001",170,"drought stress","AR","yes","","","SP1",0.09582,0.09582,124.3138,11.911748316,11.911748316
"AR254","76354",1777862,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",169,"control","AR","","yes","","SP2",0.30365,0.30365,195.3942,59.33144883,59.33144883
"AR254","76354",1777863,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",169,"control","AR","","yes","","SP2",0.30784,0.30784,195.3942,60.150150528,60.150150528
"AR254","76354",1777864,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",169,"control","AR","","yes","","SP2",0.31022,0.31022,184.9412,57.372459064,57.372459064
"AR254","76354",1777865,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",169,"control","AR","","yes","","SP2",0.27189,0.27189,195.3942,53.125729038,53.125729038
"AR254","76354",1777866,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",169,"control","AR","","yes","","SP2",0.28056,0.28056,195.3942,54.819796752,54.819796752
"AR254","76354",1777867,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",169,"control","AR","","yes","","SP2",0.2494,0.2494,184.9412,46.12433528,46.12433528
"AR254","76354",1777868,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",170,"drought stress","AR","","yes","","SP2",0.07802,0.07802,134.7668,10.514505736,10.514505736
"AR254","76354",1777869,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",170,"drought stress","AR","","yes","","SP2",0.1041,0.1041,145.2198,15.11738118,15.11738118
"AR254","76354",1777870,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",170,"drought stress","AR","","yes","","SP2",0.10841,0.10841,132.6762,14.383426842,14.383426842
"AR254","76354",1777871,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",170,"drought stress","AR","","yes","","SP2",0.09604,0.09604,153.5822,14.750034488,14.750034488
"AR254","76354",1777872,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",170,"drought stress","AR","","yes","","SP2",0.10526,0.10526,155.6728,16.386118928,16.386118928
"AR254","76354",1777873,899717,"{[St.Albatros.n].25-[St.Ramses.n].9}.254/001",170,"drought stress","AR","","yes","","SP2",0.09898,0.09898,149.401,14.78771098,14.78771098
"AR133","76354",1777874,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.24365,0.24365,155.6728,37.92967772,37.92967772
"AR133","76354",1777875,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.26364,0.26364,159.854,42.14390856,42.14390856
"AR133","76354",1777876,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.25165,0.25165,151.4916,38.12286114,38.12286114
"AR133","76354",1777877,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.19715,0.19715,145.2198,28.63008357,28.63008357
"AR133","76354",1777878,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.22255,0.22255,155.6728,34.64498164,34.64498164
"AR133","76354",1777879,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.22089,0.22089,145.2198,32.077601622,32.077601622
"AR133","76354",1777880,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",170,"drought stress","AR","yes","","","SP1",0.0896,0.0896,141.0386,12.63705856,12.63705856
"AR133","76354",1777881,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",170,"drought stress","AR","yes","","","SP1",0.07003,0.07003,153.5822,10.755361466,10.755361466
"AR133","76354",1777882,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",170,"drought stress","AR","yes","","","SP1",0.0853,0.0853,145.2198,12.38724894,12.38724894
"AR133","76354",1777883,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",170,"drought stress","AR","yes","","","SP1",0.096,0.096,118.042,11.332032,11.332032
"AR133","76354",1777884,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",170,"drought stress","AR","yes","","","SP1",0.09618,0.09618,115.9514,11.152205652,11.152205652
"AR133","76354",1777885,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",170,"drought stress","AR","yes","","","SP1",0.09496,0.09496,103.4078,9.819604688,9.819604688
"EA111","76354",1777886,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",169,"control","EA","","","yes","SP3",0.4315,0.4315,199.5754,86.1167851,86.1167851
"EA111","76354",1777887,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",169,"control","EA","","","yes","SP3",0.40767,0.40767,197.4848,80.508628416,80.508628416
"EA111","76354",1777888,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",169,"control","EA","","","yes","SP3",0.44279,0.44279,218.3908,96.701262332,96.701262332
"EA111","76354",1777889,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",169,"control","EA","","","yes","SP3",0.29763,0.29763,176.5788,52.555148244,52.555148244
"EA111","76354",1777890,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",169,"control","EA","","","yes","SP3",0.32144,0.32144,201.666,64.82351904,64.82351904
"EA111","76354",1777891,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",169,"control","EA","","","yes","SP3",0.31864,0.31864,189.1224,60.261961536,60.261961536
"EA111","76354",1777892,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",170,"drought stress","EA","","","yes","SP3",0.10016,0.10016,155.6728,15.592187648,15.592187648
"EA111","76354",1777893,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",170,"drought stress","EA","","","yes","SP3",0.10447,0.10447,141.0386,14.734302542,14.734302542
"EA111","76354",1777895,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",170,"drought stress","EA","","","yes","SP3",0.1049,0.1049,147.3104,15.45286096,15.45286096
"EA111","76354",1777896,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",170,"drought stress","EA","","","yes","SP3",0.09443,0.09443,161.9446,15.292428578,15.292428578
"EA111","76354",1777897,899871,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111/001",170,"drought stress","EA","","","yes","SP3",0.10613,0.10613,161.9446,17.187180398,17.187180398
"EA87","76354",1777898,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",169,"control","EA","","yes","","SP2",0.30247,0.30247,195.3942,59.100883674,59.100883674
"EA87","76354",1777899,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",169,"control","EA","","yes","","SP2",0.32916,0.32916,182.8506,60.187103496,60.187103496
"EA87","76354",1777900,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",169,"control","EA","","yes","","SP2",0.31318,0.31318,191.213,59.88408734,59.88408734
"EA87","76354",1777901,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",169,"control","EA","","yes","","SP2",0.22615,0.22615,180.76,40.878874,40.878874
"EA87","76354",1777902,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",169,"control","EA","","yes","","SP2",0.28693,0.28693,176.5788,50.665755084,50.665755084
"EA87","76354",1777903,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",169,"control","EA","","yes","","SP2",0.28649,0.28649,182.8506,52.384868394,52.384868394
"EA87","76354",1777904,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",170,"drought stress","EA","","yes","","SP2",0.08795,0.08795,226.7532,19.94294394,19.94294394
"EA87","76354",1777905,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",170,"drought stress","EA","","yes","","SP2",0.08285,0.08285,228.8438,18.95970883,18.95970883
"EA87","76354",1777907,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",170,"drought stress","EA","","yes","","SP2",0.08304,0.08304,168.2164,13.968689856,13.968689856
"EA87","76354",1777908,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",170,"drought stress","EA","","yes","","SP2",0.08483,0.08483,184.9412,15.688561996,15.688561996
"EA87","76354",1777909,899847,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87/001",170,"drought stress","EA","","yes","","SP2",0.09069,0.09069,182.8506,16.582720914,16.582720914
"EA208","76354",1777910,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",169,"control","EA","yes","","","SP1",0.23306,0.23306,170.307,39.69174942,39.69174942
"EA208","76354",1777911,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",169,"control","EA","yes","","","SP1",0.24428,0.24428,170.307,41.60259396,41.60259396
"EA208","76354",1777912,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",169,"control","EA","yes","","","SP1",0.24311,0.24311,166.1258,40.386843238,40.386843238
"EA208","76354",1777913,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",169,"control","EA","yes","","","SP1",0.2616,0.2616,180.76,47.286816,47.286816
"EA208","76354",1777914,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",169,"control","EA","yes","","","SP1",0.26205,0.26205,166.1258,43.53326589,43.53326589
"EA208","76354",1777915,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",169,"control","EA","yes","","","SP1",0.264,0.264,178.6694,47.1687216,47.1687216
"EA208","76354",1777916,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",170,"drought stress","EA","yes","","","SP1",0.06494,0.06494,216.3002,14.046534988,14.046534988
"EA208","76354",1777917,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",170,"drought stress","EA","yes","","","SP1",0.07822,0.07822,184.9412,14.466100664,14.466100664
"EA208","76354",1777919,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",170,"drought stress","EA","yes","","","SP1",0.06042,0.06042,182.8506,11.047833252,11.047833252
"EA208","76354",1777920,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",170,"drought stress","EA","yes","","","SP1",0.07398,0.07398,95.0454,7.031458692,7.031458692
"EA208","76354",1777921,899968,"{[St.Euroresa.n].47-[St.Albatros.n].47}.208/001",170,"drought stress","EA","yes","","","SP1",0.05179,0.05179,195.3942,10.119465618,10.119465618
"AR28","76354",1777922,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",169,"control","AR","yes","","","SP1",0.28138,0.28138,161.9446,45.567971548,45.567971548
"AR28","76354",1777923,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",169,"control","AR","yes","","","SP1",0.2659,0.2659,168.2164,44.72874076,44.72874076
"AR28","76354",1777924,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",169,"control","AR","yes","","","SP1",0.26434,0.26434,161.9446,42.808435564,42.808435564
"AR28","76354",1777925,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",169,"control","AR","yes","","","SP1",0.30039,0.30039,155.6728,46.762552392,46.762552392
"AR28","76354",1777926,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",169,"control","AR","yes","","","SP1",0.30446,0.30446,161.9446,49.305652916,49.305652916
"AR28","76354",1777927,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",169,"control","AR","yes","","","SP1",0.2857,0.2857,149.401,42.6838657,42.6838657
"AR28","76354",1777928,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",170,"drought stress","AR","yes","","","SP1",0.10332,0.10332,191.213,19.75612716,19.75612716
"AR28","76354",1777929,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",170,"drought stress","AR","yes","","","SP1",0.11555,0.11555,170.307,19.67897385,19.67897385
"AR28","76354",1777930,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",170,"drought stress","AR","yes","","","SP1",0.12519,0.12519,161.9446,20.273844474,20.273844474
"AR28","76354",1777931,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",170,"drought stress","AR","yes","","","SP1",0.0873,0.0873,159.854,13.9552542,13.9552542
"AR28","76354",1777932,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",170,"drought stress","AR","yes","","","SP1",0.10856,0.10856,151.4916,16.445928096,16.445928096
"AR28","76354",1777933,899491,"{[St.Albatros.n].25-[St.Ramses.n].9}.28/001",170,"drought stress","AR","yes","","","SP1",0.108,0.108,138.948,15.006384,15.006384
"EA92","76354",1777934,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",169,"control","EA","","","yes","SP3",0.26413,0.26413,180.76,47.7441388,47.7441388
"EA92","76354",1777935,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",169,"control","EA","","","yes","SP3",0.2336,0.2336,195.3942,45.64408512,45.64408512
"EA92","76354",1777936,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",169,"control","EA","","","yes","SP3",0.25179,0.25179,193.3036,48.671913444,48.671913444
"EA92","76354",1777937,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",169,"control","EA","","","yes","SP3",0.27366,0.27366,193.3036,52.899463176,52.899463176
"EA92","76354",1777938,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",169,"control","EA","","","yes","SP3",0.2635,0.2635,187.0318,49.2828793,49.2828793
"EA92","76354",1777939,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",169,"control","EA","","","yes","SP3",0.25527,0.25527,172.3976,44.007935352,44.007935352
"EA92","76354",1777940,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",170,"drought stress","EA","","","yes","SP3",0.11887,0.11887,151.4916,18.007806492,18.007806492
"EA92","76354",1777941,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",170,"drought stress","EA","","","yes","SP3",0.11131,0.11131,159.854,17.79334874,17.79334874
"EA92","76354",1777943,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",170,"drought stress","EA","","","yes","SP3",0.09931,0.09931,141.0386,14.006543366,14.006543366
"EA92","76354",1777944,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",170,"drought stress","EA","","","yes","SP3",0.09692,0.09692,159.854,15.49304968,15.49304968
"EA92","76354",1777945,899852,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92/001",170,"drought stress","EA","","","yes","SP3",0.08915,0.08915,153.5822,13.69185313,13.69185313
"AR269","76354",1777946,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",169,"control","AR","","yes","","SP2",0.32858,0.32858,178.6694,58.707191452,58.707191452
"AR269","76354",1777947,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",169,"control","AR","","yes","","SP2",0.33672,0.33672,132.6762,44.674730064,44.674730064
"AR269","76354",1777948,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",169,"control","AR","","yes","","SP2",0.28718,0.28718,182.8506,52.511035308,52.511035308
"AR269","76354",1777949,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",169,"control","AR","","yes","","SP2",0.23637,0.23637,172.3976,40.749620712,40.749620712
"AR269","76354",1777950,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",169,"control","AR","","yes","","SP2",0.2388,0.2388,168.2164,40.17007632,40.17007632
"AR269","76354",1777951,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",169,"control","AR","","yes","","SP2",0.2587,0.2587,166.1258,42.97674446,42.97674446
"AR269","76354",1777952,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",170,"drought stress","AR","","yes","","SP2",0.11137,0.11137,141.0386,15.707468882,15.707468882
"AR269","76354",1777953,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",170,"drought stress","AR","","yes","","SP2",0.10429,0.10429,138.948,14.49088692,14.49088692
"AR269","76354",1777954,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",170,"drought stress","AR","","yes","","SP2",0.1221,0.1221,138.948,16.9655508,16.9655508
"AR269","76354",1777955,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",170,"drought stress","AR","","yes","","SP2",0.09096,0.09096,132.6762,12.068227152,12.068227152
"AR269","76354",1777956,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",170,"drought stress","AR","","yes","","SP2",0.1073,0.1073,136.8574,14.68479902,14.68479902
"AR269","76354",1777957,899732,"{[St.Albatros.n].25-[St.Ramses.n].9}.269/001",170,"drought stress","AR","","yes","","SP2",0.10744,0.10744,132.6762,14.254730928,14.254730928
"EA131","76354",1777958,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",169,"control","EA","yes","","yes","SP1",0.29587,0.29587,166.1258,49.151640446,49.151640446
"EA131","76354",1777959,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",169,"control","EA","yes","","yes","SP1",0.2732,0.2732,172.3976,47.09902432,47.09902432
"EA131","76354",1777960,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",169,"control","EA","yes","","yes","SP1",0.30884,0.30884,182.8506,56.471579304,56.471579304
"EA131","76354",1777961,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",169,"control","EA","yes","","yes","SP1",0.28837,0.28837,176.5788,50.920028556,50.920028556
"EA131","76354",1777962,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",169,"control","EA","yes","","yes","SP1",0.24416,0.24416,197.4848,48.217888768,48.217888768
"EA131","76354",1777963,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",169,"control","EA","yes","","yes","SP1",0.27441,0.27441,172.3976,47.307625416,47.307625416
"EA131","76354",1777964,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",170,"drought stress","EA","yes","","yes","SP1",0.13072,0.13072,151.4916,19.802981952,19.802981952
"EA131","76354",1777965,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",170,"drought stress","EA","yes","","yes","SP1",0.1049,0.1049,153.5822,16.11077278,16.11077278
"EA131","76354",1777967,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",170,"drought stress","EA","yes","","yes","SP1",0.1179,0.1179,128.495,15.1495605,15.1495605
"EA131","76354",1777968,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",170,"drought stress","EA","yes","","yes","SP1",0.09754,0.09754,157.7634,15.388242036,15.388242036
"EA131","76354",1777969,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",170,"drought stress","EA","yes","","yes","SP1",0.11784,0.11784,138.948,16.37363232,16.37363232
"AR21","76354",1777970,899484,"{[St.Albatros.n].25-[St.Ramses.n].9}.21/001",169,"control","AR","yes","","","SP1",0.33276,0.33276,174.4882,58.062693432,58.062693432
"AR21","76354",1777971,899484,"{[St.Albatros.n].25-[St.Ramses.n].9}.21/001",169,"control","AR","yes","","","SP1",0.27592,0.27592,193.3036,53.336329312,53.336329312
"AR21","76354",1777972,899484,"{[St.Albatros.n].25-[St.Ramses.n].9}.21/001",169,"control","AR","yes","","","SP1",0.28187,0.28187,191.213,53.89720831,53.89720831
"AR21","76354",1777973,899484,"{[St.Albatros.n].25-[St.Ramses.n].9}.21/001",169,"control","AR","yes","","","SP1",0.32464,0.32464,191.213,62.07538832,62.07538832
"AR21","76354",1777974,899484,"{[St.Albatros.n].25-[St.Ramses.n].9}.21/001",169,"control","AR","yes","","","SP1",0.2852,0.2852,172.3976,49.16779552,49.16779552
"AR21","76354",1777975,899484,"{[St.Albatros.n].25-[St.Ramses.n].9}.21/001",169,"control","AR","yes","","","SP1",0.26157,0.26157,172.3976,45.094040232,45.094040232
"AR21","76354",1777976,899484,"{[St.Albatros.n].25-[St.Ramses.n].9}.21/001",170,"drought stress","AR","yes","","","SP1",0.11454,0.11454,136.8574,15.675646596,15.675646596
