"alias","culture","plant_id","line_id","name","treatment","treatment_name","population","SP1","SP2","SP3","SP","tuber_FW_kg_per_plot","tuber_FW_kg_per_plant","starch_g_per_kg","starch_yield_g_per_plant","starch_yield_g_per_plot"
"EA155","67518",1535024,910062,"{[St.Euroresa.n].47-[St.Albatros.n].47}.155.2/001",169,"control",NA,NA,NA,NA,NA,1.094,1.094,193.3036,211.4741384,211.4741384
"EA75","67518",1535025,910049,"{[St.Euroresa.n].47-[St.Albatros.n].47}.75.2/001",169,"control",NA,NA,NA,NA,NA,2.108,2.108,226.7532,477.9957456,477.9957456
"EA75","67518",1535026,910049,"{[St.Euroresa.n].47-[St.Albatros.n].47}.75.2/001",169,"control",NA,NA,NA,NA,NA,2.934,2.934,220.4814,646.8924276,646.8924276
"EA74","67518",1535027,910048,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74.3/001",169,"control","EA","","yes","","SP2",1.476,1.476,193.3036,285.3161136,285.3161136
"EA74","67518",1535028,910048,"{[St.Euroresa.n].47-[St.Albatros.n].47}.74.3/001",169,"control","EA","","yes","","SP2",1.288,1.288,174.4882,224.7408016,224.7408016
"EA79","67518",1535029,910051,"{[St.Euroresa.n].47-[St.Albatros.n].47}.79.1/001",169,"control",NA,NA,NA,NA,NA,1.174,1.174,184.9412,217.1209688,217.1209688
"EA79","67518",1535030,910051,"{[St.Euroresa.n].47-[St.Albatros.n].47}.79.1/001",169,"control",NA,NA,NA,NA,NA,1.534,1.534,172.3976,264.4579184,264.4579184
"EA78","67518",1535031,910050,"{[St.Euroresa.n].47-[St.Albatros.n].47}.78.1/001",169,"control",NA,NA,NA,NA,NA,1.866,1.866,224.6626,419.2204116,419.2204116
"EA78","67518",1535032,910050,"{[St.Euroresa.n].47-[St.Albatros.n].47}.78.1/001",169,"control",NA,NA,NA,NA,NA,2.136,2.136,210.0284,448.6206624,448.6206624
"EA87","67518",1535033,910053,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87.2/001",169,"control","EA","","yes","","SP2",2.106,2.106,191.213,402.694578,402.694578
"EA87","67518",1535034,910053,"{[St.Euroresa.n].47-[St.Albatros.n].47}.87.2/001",169,"control","EA","","yes","","SP2",2.094,2.094,193.3036,404.7777384,404.7777384
"EA85","67518",1535035,910052,"{[St.Euroresa.n].47-[St.Albatros.n].47}.85.3/001",169,"control",NA,NA,NA,NA,NA,2.42,2.42,207.9378,503.209476,503.209476
"EA85","67518",1535036,910052,"{[St.Euroresa.n].47-[St.Albatros.n].47}.85.3/001",169,"control",NA,NA,NA,NA,NA,2.246,2.246,197.5,443.585,443.585
"EA92","67518",1535037,910055,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92.1/001",169,"control","EA","","","yes","SP3",0.968,0.968,195.3942,189.1415856,189.1415856
"EA92","67518",1535038,910055,"{[St.Euroresa.n].47-[St.Albatros.n].47}.92.1/001",169,"control","EA","","","yes","SP3",1.468,1.468,199.5754,292.9766872,292.9766872
"EA7","67518",1535039,910042,"{[St.Euroresa.n].47-[St.Albatros.n].47}.7.1/001",169,"control","EA","yes","","","SP1",1.768,1.768,207.9378,367.6340304,367.6340304
"EA7","67518",1535040,910042,"{[St.Euroresa.n].47-[St.Albatros.n].47}.7.1/001",169,"control","EA","yes","","","SP1",1.978,1.978,205.8472,407.1657616,407.1657616
"EA8","67518",1535041,910043,"{[St.Euroresa.n].47-[St.Albatros.n].47}.8.2/001",169,"control","EA","yes","","yes","SP1",1.098,1.098,228.8438,251.2704924,251.2704924
"EA8","67518",1535042,910043,"{[St.Euroresa.n].47-[St.Albatros.n].47}.8.2/001",169,"control","EA","yes","","yes","SP1",1.358,1.358,218.3908,296.5747064,296.5747064
"EA64","67518",1535043,910040,"{[St.Euroresa.n].47-[St.Albatros.n].47}.64.3/001",169,"control",NA,NA,NA,NA,NA,0.788,0.788,197.4848,155.6180224,155.6180224
"EA64","67518",1535044,910040,"{[St.Euroresa.n].47-[St.Albatros.n].47}.64.3/001",169,"control",NA,NA,NA,NA,NA,1.25,1.25,207.9378,259.92225,259.92225
"EA66","67518",1535045,910041,"{[St.Euroresa.n].47-[St.Albatros.n].47}.66.2/001",169,"control",NA,NA,NA,NA,NA,1.17,1.17,210.0284,245.733228,245.733228
"EA66","67518",1535046,910041,"{[St.Euroresa.n].47-[St.Albatros.n].47}.66.2/001",169,"control",NA,NA,NA,NA,NA,1.212,1.212,195.3942,236.8177704,236.8177704
"EA72","67518",1535047,910046,"{[St.Euroresa.n].47-[St.Albatros.n].47}.72.3/001",169,"control",NA,NA,NA,NA,NA,1.672,1.672,201.666,337.185552,337.185552
"EA72","67518",1535048,910046,"{[St.Euroresa.n].47-[St.Albatros.n].47}.72.3/001",169,"control",NA,NA,NA,NA,NA,1.53,1.53,216.3002,330.939306,330.939306
"EA71","67518",1535049,910045,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71.3/001",169,"control","EA","","","yes","SP3",1.454,1.454,193.3036,281.0634344,281.0634344
"EA71","67518",1535050,910045,"{[St.Euroresa.n].47-[St.Albatros.n].47}.71.3/001",169,"control","EA","","","yes","SP3",1.194,1.194,178.6694,213.3312636,213.3312636
"EA53","67518",1535051,910034,"{[St.Euroresa.n].47-[St.Albatros.n].47}.53.3/001",169,"control",NA,NA,NA,NA,NA,2.014,2.014,180.76,364.05064,364.05064
"EA53","67518",1535052,910034,"{[St.Euroresa.n].47-[St.Albatros.n].47}.53.3/001",169,"control",NA,NA,NA,NA,NA,2.398,2.398,178.6694,428.4492212,428.4492212
"EA54","67518",1535053,910035,"{[St.Euroresa.n].47-[St.Albatros.n].47}.54.3/001",169,"control","EA","","","yes","SP3",1.116,1.116,170.307,190.062612,190.062612
"EA54","67518",1535054,910035,"{[St.Euroresa.n].47-[St.Albatros.n].47}.54.3/001",169,"control","EA","","","yes","SP3",1.468,1.468,168.2164,246.9416752,246.9416752
"EA47","67518",1535055,910032,"{[St.Euroresa.n].47-[St.Albatros.n].47}.47.2/001",169,"control",NA,NA,NA,NA,NA,1.314,1.314,214.2096,281.4714144,281.4714144
"EA47","67518",1535056,910032,"{[St.Euroresa.n].47-[St.Albatros.n].47}.47.2/001",169,"control",NA,NA,NA,NA,NA,1.284,1.284,214.2096,275.0451264,275.0451264
"EA59","67518",1535057,910038,"{[St.Euroresa.n].47-[St.Albatros.n].47}.59.3/001",169,"control",NA,NA,NA,NA,NA,1.9,1.9,184.9412,351.38828,351.38828
"EA59","67518",1535058,910038,"{[St.Euroresa.n].47-[St.Albatros.n].47}.59.3/001",169,"control",NA,NA,NA,NA,NA,2.204,2.204,197.4848,435.2564992,435.2564992
"EA62","67518",1535059,910039,"{[St.Euroresa.n].47-[St.Albatros.n].47}.62.3/001",169,"control","EA","yes","","","SP1",1.654,1.654,191.213,316.266302,316.266302
"EA62","67518",1535060,910039,"{[St.Euroresa.n].47-[St.Albatros.n].47}.62.3/001",169,"control","EA","yes","","","SP1",1.396,1.396,191.213,266.933348,266.933348
"EA55","67518",1535061,910036,"{[St.Euroresa.n].47-[St.Albatros.n].47}.55.2/001",169,"control","EA","yes","","yes","SP1",1.726,1.726,182.8506,315.6001356,315.6001356
"EA55","67518",1535062,910036,"{[St.Euroresa.n].47-[St.Albatros.n].47}.55.2/001",169,"control","EA","yes","","yes","SP1",1.996,1.996,193.3036,385.8339856,385.8339856
"EA57","67518",1535063,910037,"{[St.Euroresa.n].47-[St.Albatros.n].47}.57.2/001",169,"control",NA,NA,NA,NA,NA,1.844,1.844,207.9378,383.4373032,383.4373032
"EA57","67518",1535064,910037,"{[St.Euroresa.n].47-[St.Albatros.n].47}.57.2/001",169,"control",NA,NA,NA,NA,NA,1.782,1.782,193.3036,344.4670152,344.4670152
"EA30","67518",1535065,910027,"{[St.Euroresa.n].47-[St.Albatros.n].47}.30.3/001",169,"control",NA,NA,NA,NA,NA,2.076,2.076,212.119,440.359044,440.359044
"EA30","67518",1535066,910027,"{[St.Euroresa.n].47-[St.Albatros.n].47}.30.3/001",169,"control",NA,NA,NA,NA,NA,2.68,2.68,214.2096,574.081728,574.081728
"EA28","67518",1535067,910026,"{[St.Euroresa.n].47-[St.Albatros.n].47}.28.2/001",169,"control","EA","","yes","","SP2",1.338,1.338,199.5754,267.0318852,267.0318852
"EA28","67518",1535068,910026,"{[St.Euroresa.n].47-[St.Albatros.n].47}.28.2/001",169,"control","EA","","yes","","SP2",1.748,1.748,193.3036,337.8946928,337.8946928
"EA24","67518",1535069,910024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.24.1/001",169,"control",NA,NA,NA,NA,NA,1.374,1.374,212.119,291.451506,291.451506
"EA24","67518",1535070,910024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.24.1/001",169,"control",NA,NA,NA,NA,NA,1.778,1.778,216.3002,384.5817556,384.5817556
"EA45","67518",1535071,910031,"{[St.Euroresa.n].47-[St.Albatros.n].47}.45.1/001",169,"control",NA,NA,NA,NA,NA,1.368,1.368,170.307,232.979976,232.979976
"EA45","67518",1535072,910031,"{[St.Euroresa.n].47-[St.Albatros.n].47}.45.1/001",169,"control",NA,NA,NA,NA,NA,1.356,1.356,193.3036,262.1196816,262.1196816
"EA43","67518",1535073,910030,"{[St.Euroresa.n].47-[St.Albatros.n].47}.43.3/001",169,"control",NA,NA,NA,NA,NA,0.774,0.774,199.5754,154.4713596,154.4713596
"EA43","67518",1535074,910030,"{[St.Euroresa.n].47-[St.Albatros.n].47}.43.3/001",169,"control",NA,NA,NA,NA,NA,1.354,1.354,189.1224,256.0717296,256.0717296
"EA38","67518",1535075,910029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.38.2/001",169,"control",NA,NA,NA,NA,NA,1.314,1.314,205.8472,270.4832208,270.4832208
"EA38","67518",1535076,910029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.38.2/001",169,"control",NA,NA,NA,NA,NA,0.684,0.684,210.0284,143.6594256,143.6594256
"EA35","67518",1535077,910028,"{[St.Euroresa.n].47-[St.Albatros.n].47}.35.1/001",169,"control",NA,NA,NA,NA,NA,2.78,2.78,218.3908,607.126424,607.126424
"EA35","67518",1535078,910028,"{[St.Euroresa.n].47-[St.Albatros.n].47}.35.1/001",169,"control",NA,NA,NA,NA,NA,2.112,2.112,222.572,470.072064,470.072064
"EA17","67518",1535079,910019,"{[St.Euroresa.n].47-[St.Albatros.n].47}.17.1/001",169,"control",NA,NA,NA,NA,NA,1.356,1.356,189.1224,256.4499744,256.4499744
"EA17","67518",1535080,910019,"{[St.Euroresa.n].47-[St.Albatros.n].47}.17.1/001",169,"control",NA,NA,NA,NA,NA,1.54,1.54,174.4882,268.711828,268.711828
"EA14","67518",1535081,910017,"{[St.Euroresa.n].47-[St.Albatros.n].47}.14.1/001",169,"control",NA,NA,NA,NA,NA,1.446,1.446,226.7532,327.8851272,327.8851272
"EA14","67518",1535082,910017,"{[St.Euroresa.n].47-[St.Albatros.n].47}.14.1/001",169,"control",NA,NA,NA,NA,NA,1.466,1.466,220.4814,323.2257324,323.2257324
"EA6","67518",1535083,910016,"{[St.Euroresa.n].47-[St.Albatros.n].47}.6.3/001",169,"control",NA,NA,NA,NA,NA,1.842,1.842,216.3002,398.4249684,398.4249684
"EA6","67518",1535084,910016,"{[St.Euroresa.n].47-[St.Albatros.n].47}.6.3/001",169,"control",NA,NA,NA,NA,NA,1.29,1.29,203.7566,262.846014,262.846014
"EA22","67518",1535085,910023,"{[St.Euroresa.n].47-[St.Albatros.n].47}.22.2/001",169,"control","EA","","","yes","SP3",2,2,203.7566,407.5132,407.5132
"EA22","67518",1535086,910023,"{[St.Euroresa.n].47-[St.Albatros.n].47}.22.2/001",169,"control","EA","","","yes","SP3",2.12,2.12,191.213,405.37156,405.37156
"EA20","67518",1535087,910022,"{[St.Euroresa.n].47-[St.Albatros.n].47}.20.1/001",169,"control",NA,NA,NA,NA,NA,1.936,1.936,212.119,410.662384,410.662384
"EA20","67518",1535088,910022,"{[St.Euroresa.n].47-[St.Albatros.n].47}.20.1/001",169,"control",NA,NA,NA,NA,NA,1.77,1.77,205.8472,364.349544,364.349544
"EA19","67518",1535089,910021,"{[St.Euroresa.n].47-[St.Albatros.n].47}.19.1/001",169,"control","EA","","","yes","SP3",0.948,0.948,203.7566,193.1612568,193.1612568
"EA19","67518",1535090,910021,"{[St.Euroresa.n].47-[St.Albatros.n].47}.19.1/001",169,"control","EA","","","yes","SP3",1.002,1.002,189.1224,189.5006448,189.5006448
"AR123","68015",1522434,899586,"{[St.Albatros.n].25-[St.Ramses.n].9}.123/001",170,"drought stress",NA,NA,NA,NA,NA,0.14529,0.14529,193.3036,28.085080044,28.085080044
"AR123","68015",1522435,899586,"{[St.Albatros.n].25-[St.Ramses.n].9}.123/001",170,"drought stress",NA,NA,NA,NA,NA,0.15735,0.15735,170.307,26.79780645,26.79780645
"AR123","68015",1522436,899586,"{[St.Albatros.n].25-[St.Ramses.n].9}.123/001",169,"control",NA,NA,NA,NA,NA,0.29718,0.29718,164.0352,48.747980736,48.747980736
"AR123","68015",1522437,899586,"{[St.Albatros.n].25-[St.Ramses.n].9}.123/001",169,"control",NA,NA,NA,NA,NA,0.29304,0.29304,182.8506,53.582539824,53.582539824
"AR122","68015",1522440,899585,"{[St.Albatros.n].25-[St.Ramses.n].9}.122/001",170,"drought stress",NA,NA,NA,NA,NA,0.13537,0.13537,189.1224,25.601499288,25.601499288
"AR122","68015",1522441,899585,"{[St.Albatros.n].25-[St.Ramses.n].9}.122/001",170,"drought stress",NA,NA,NA,NA,NA,0.13395,0.13395,143.1292,19.17215634,19.17215634
"AR122","68015",1522442,899585,"{[St.Albatros.n].25-[St.Ramses.n].9}.122/001",169,"control",NA,NA,NA,NA,NA,0.27889,0.27889,161.9446,45.164729494,45.164729494
"AR122","68015",1522443,899585,"{[St.Albatros.n].25-[St.Ramses.n].9}.122/001",169,"control",NA,NA,NA,NA,NA,0.29593,0.29593,170.307,50.39895051,50.39895051
"AR121","68015",1522446,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP1",0.16887,0.16887,178.6694,30.171901578,30.171901578
"AR121","68015",1522447,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",170,"drought stress","AR","yes","yes","","SP1",0.15178,0.15178,201.666,30.60886548,30.60886548
"AR121","68015",1522448,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP1",0.32464,0.32464,166.1258,53.931079712,53.931079712
"AR121","68015",1522449,899584,"{[St.Albatros.n].25-[St.Ramses.n].9}.121/001",169,"control","AR","yes","yes","","SP1",0.31321,0.31321,166.1258,52.032261818,52.032261818
"AR126","68015",1522452,899589,"{[St.Albatros.n].25-[St.Ramses.n].9}.126/001",170,"drought stress",NA,NA,NA,NA,NA,0.16283,0.16283,157.7634,25.688614422,25.688614422
"AR126","68015",1522453,899589,"{[St.Albatros.n].25-[St.Ramses.n].9}.126/001",170,"drought stress",NA,NA,NA,NA,NA,0.16217,0.16217,138.948,22.53319716,22.53319716
"AR126","68015",1522454,899589,"{[St.Albatros.n].25-[St.Ramses.n].9}.126/001",169,"control",NA,NA,NA,NA,NA,0.31603,0.31603,176.5788,55.804198164,55.804198164
"AR126","68015",1522455,899589,"{[St.Albatros.n].25-[St.Ramses.n].9}.126/001",169,"control",NA,NA,NA,NA,NA,0.39517,0.39517,159.854,63.16950518,63.16950518
"AR125","68015",1522458,899588,"{[St.Albatros.n].25-[St.Ramses.n].9}.125/001",170,"drought stress",NA,NA,NA,NA,NA,0.15641,0.15641,191.213,29.90762533,29.90762533
"AR125","68015",1522459,899588,"{[St.Albatros.n].25-[St.Ramses.n].9}.125/001",170,"drought stress",NA,NA,NA,NA,NA,0.14171,0.14171,182.8506,25.911758526,25.911758526
"AR125","68015",1522460,899588,"{[St.Albatros.n].25-[St.Ramses.n].9}.125/001",169,"control",NA,NA,NA,NA,NA,0.28333,0.28333,161.9446,45.883763518,45.883763518
"AR125","68015",1522461,899588,"{[St.Albatros.n].25-[St.Ramses.n].9}.125/001",169,"control",NA,NA,NA,NA,NA,0.30548,0.30548,157.7634,48.193563432,48.193563432
"AR129","68015",1522464,899592,"{[St.Albatros.n].25-[St.Ramses.n].9}.129/001",170,"drought stress",NA,NA,NA,NA,NA,0.1596,0.1596,143.1292,22.84342032,22.84342032
"AR129","68015",1522465,899592,"{[St.Albatros.n].25-[St.Ramses.n].9}.129/001",170,"drought stress",NA,NA,NA,NA,NA,0.12739,0.12739,174.4882,22.228051798,22.228051798
"AR129","68015",1522466,899592,"{[St.Albatros.n].25-[St.Ramses.n].9}.129/001",169,"control",NA,NA,NA,NA,NA,0.31326,0.31326,170.307,53.35037082,53.35037082
"AR129","68015",1522467,899592,"{[St.Albatros.n].25-[St.Ramses.n].9}.129/001",169,"control",NA,NA,NA,NA,NA,0.28936,0.28936,193.3036,55.934329696,55.934329696
"AR133","68015",1522470,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",170,"drought stress","AR","yes","","","SP1",0.13257,0.13257,138.948,18.42033636,18.42033636
"AR133","68015",1522471,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",170,"drought stress","AR","yes","","","SP1",0.12922,0.12922,134.7668,17.414565896,17.414565896
"AR133","68015",1522472,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.3178,0.3178,161.9446,51.46599388,51.46599388
"AR133","68015",1522473,899596,"{[St.Albatros.n].25-[St.Ramses.n].9}.133/001",169,"control","AR","yes","","","SP1",0.37255,0.37255,153.5822,57.21704861,57.21704861
"AR139","68015",1522476,899602,"{[St.Albatros.n].25-[St.Ramses.n].9}.139/001",170,"drought stress",NA,NA,NA,NA,NA,0.14737,0.14737,132.6762,19.552491594,19.552491594
"AR139","68015",1522477,899602,"{[St.Albatros.n].25-[St.Ramses.n].9}.139/001",170,"drought stress",NA,NA,NA,NA,NA,0.12719,0.12719,170.307,21.66134733,21.66134733
"AR139","68015",1522478,899602,"{[St.Albatros.n].25-[St.Ramses.n].9}.139/001",169,"control",NA,NA,NA,NA,NA,0.29936,0.29936,170.307,50.98310352,50.98310352
"AR139","68015",1522479,899602,"{[St.Albatros.n].25-[St.Ramses.n].9}.139/001",169,"control",NA,NA,NA,NA,NA,0.35931,0.35931,176.5788,63.446528628,63.446528628
"AR140","68015",1522482,899603,"{[St.Albatros.n].25-[St.Ramses.n].9}.140/001",170,"drought stress",NA,NA,NA,NA,NA,0.12195,0.12195,153.5822,18.72934929,18.72934929
"AR140","68015",1522483,899603,"{[St.Albatros.n].25-[St.Ramses.n].9}.140/001",170,"drought stress",NA,NA,NA,NA,NA,0.10844,0.10844,176.5788,19.148205072,19.148205072
"AR140","68015",1522484,899603,"{[St.Albatros.n].25-[St.Ramses.n].9}.140/001",169,"control",NA,NA,NA,NA,NA,0.29592,0.29592,170.307,50.39724744,50.39724744
"AR140","68015",1522485,899603,"{[St.Albatros.n].25-[St.Ramses.n].9}.140/001",169,"control",NA,NA,NA,NA,NA,0.31375,0.31375,189.1224,59.337153,59.337153
"AR143","68015",1522488,899606,"{[St.Albatros.n].25-[St.Ramses.n].9}.143/001",170,"drought stress",NA,NA,NA,NA,NA,0.13942,0.13942,159.854,22.28684468,22.28684468
"AR143","68015",1522489,899606,"{[St.Albatros.n].25-[St.Ramses.n].9}.143/001",170,"drought stress",NA,NA,NA,NA,NA,0.1373,0.1373,172.3976,23.67019048,23.67019048
"AR143","68015",1522490,899606,"{[St.Albatros.n].25-[St.Ramses.n].9}.143/001",169,"control",NA,NA,NA,NA,NA,0.30259,0.30259,147.3104,44.574653936,44.574653936
"AR143","68015",1522491,899606,"{[St.Albatros.n].25-[St.Ramses.n].9}.143/001",169,"control",NA,NA,NA,NA,NA,0.32967,0.32967,184.9412,60.969565404,60.969565404
"AR144","68015",1522494,899607,"{[St.Albatros.n].25-[St.Ramses.n].9}.144/001",170,"drought stress",NA,NA,NA,NA,NA,0.13077,0.13077,166.1258,21.724270866,21.724270866
"AR144","68015",1522495,899607,"{[St.Albatros.n].25-[St.Ramses.n].9}.144/001",170,"drought stress",NA,NA,NA,NA,NA,0.13656,0.13656,172.3976,23.542616256,23.542616256
"AR144","68015",1522496,899607,"{[St.Albatros.n].25-[St.Ramses.n].9}.144/001",169,"control",NA,NA,NA,NA,NA,0.29642,0.29642,159.854,47.38392268,47.38392268
"AR144","68015",1522497,899607,"{[St.Albatros.n].25-[St.Ramses.n].9}.144/001",169,"control",NA,NA,NA,NA,NA,0.28838,0.28838,195.3942,56.347779396,56.347779396
"AR141","68015",1522500,899604,"{[St.Albatros.n].25-[St.Ramses.n].9}.141/001",170,"drought stress",NA,NA,NA,NA,NA,0.17055,0.17055,170.307,29.04585885,29.04585885
"AR141","68015",1522501,899604,"{[St.Albatros.n].25-[St.Ramses.n].9}.141/001",170,"drought stress",NA,NA,NA,NA,NA,0.17355,0.17355,145.2198,25.20289629,25.20289629
"AR141","68015",1522502,899604,"{[St.Albatros.n].25-[St.Ramses.n].9}.141/001",169,"control",NA,NA,NA,NA,NA,0.3255,0.3255,168.2164,54.7544382,54.7544382
"AR141","68015",1522503,899604,"{[St.Albatros.n].25-[St.Ramses.n].9}.141/001",169,"control",NA,NA,NA,NA,NA,0.37826,0.37826,184.9412,69.955858312,69.955858312
"AR149","68015",1522506,899612,"{[St.Albatros.n].25-[St.Ramses.n].9}.149/001",170,"drought stress",NA,NA,NA,NA,NA,0.1529,0.1529,178.6694,27.31855126,27.31855126
"AR149","68015",1522507,899612,"{[St.Albatros.n].25-[St.Ramses.n].9}.149/001",170,"drought stress",NA,NA,NA,NA,NA,0.13147,0.13147,195.3942,25.688475474,25.688475474
"AR149","68015",1522508,899612,"{[St.Albatros.n].25-[St.Ramses.n].9}.149/001",169,"control",NA,NA,NA,NA,NA,0.31751,0.31751,151.4916,48.100097916,48.100097916
"AR149","68015",1522509,899612,"{[St.Albatros.n].25-[St.Ramses.n].9}.149/001",169,"control",NA,NA,NA,NA,NA,0.3115,0.3115,174.4882,54.3530743,54.3530743
"AR157","68015",1522512,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.12771,0.12771,174.4882,22.283888022,22.283888022
"AR157","68015",1522513,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.13764,0.13764,128.495,17.6860518,17.6860518
"AR157","68015",1522514,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.37261,0.37261,149.401,55.66830661,55.66830661
"AR157","68015",1522515,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.38449,0.38449,159.854,61.46226446,61.46226446
"AR161","68015",1522518,899624,"{[St.Albatros.n].25-[St.Ramses.n].9}.161/001",170,"drought stress",NA,NA,NA,NA,NA,0.11368,0.11368,180.76,20.5487968,20.5487968
"AR161","68015",1522519,899624,"{[St.Albatros.n].25-[St.Ramses.n].9}.161/001",170,"drought stress",NA,NA,NA,NA,NA,0.11179,0.11179,170.307,19.03861953,19.03861953
"AR161","68015",1522520,899624,"{[St.Albatros.n].25-[St.Ramses.n].9}.161/001",169,"control",NA,NA,NA,NA,NA,0.2771,0.2771,174.4882,48.35068022,48.35068022
"AR161","68015",1522521,899624,"{[St.Albatros.n].25-[St.Ramses.n].9}.161/001",169,"control",NA,NA,NA,NA,NA,0.32139,0.32139,180.76,58.0944564,58.0944564
"AR164","68015",1522524,899627,"{[St.Albatros.n].25-[St.Ramses.n].9}.164/001",170,"drought stress",NA,NA,NA,NA,NA,0.14916,0.14916,176.5788,26.338493808,26.338493808
"AR164","68015",1522525,899627,"{[St.Albatros.n].25-[St.Ramses.n].9}.164/001",170,"drought stress",NA,NA,NA,NA,NA,0.13575,0.13575,197.4848,26.8085616,26.8085616
"AR164","68015",1522526,899627,"{[St.Albatros.n].25-[St.Ramses.n].9}.164/001",169,"control",NA,NA,NA,NA,NA,0.28715,0.28715,170.307,48.90365505,48.90365505
"AR164","68015",1522527,899627,"{[St.Albatros.n].25-[St.Ramses.n].9}.164/001",169,"control",NA,NA,NA,NA,NA,0.31215,0.31215,174.4882,54.46649163,54.46649163
"AR163","68015",1522530,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",0.16661,0.16661,157.7634,26.284960074,26.284960074
"AR163","68015",1522531,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",0.14369,0.14369,157.7634,22.669022946,22.669022946
"AR163","68015",1522532,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",0.2967,0.2967,174.4882,51.77064894,51.77064894
"AR163","68015",1522533,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",0.34748,0.34748,170.307,59.17827636,59.17827636
"AR166","68015",1522536,899629,"{[St.Albatros.n].25-[St.Ramses.n].9}.166/001",170,"drought stress",NA,NA,NA,NA,NA,0.12144,0.12144,178.6694,21.697611936,21.697611936
"AR166","68015",1522537,899629,"{[St.Albatros.n].25-[St.Ramses.n].9}.166/001",170,"drought stress",NA,NA,NA,NA,NA,0.14361,0.14361,159.854,22.95663294,22.95663294
"AR166","68015",1522538,899629,"{[St.Albatros.n].25-[St.Ramses.n].9}.166/001",169,"control",NA,NA,NA,NA,NA,0.25803,0.25803,151.4916,39.089377548,39.089377548
"AR166","68015",1522539,899629,"{[St.Albatros.n].25-[St.Ramses.n].9}.166/001",169,"control",NA,NA,NA,NA,NA,0.30138,0.30138,172.3976,51.957188688,51.957188688
"AR165","68015",1522542,899628,"{[St.Albatros.n].25-[St.Ramses.n].9}.165/001",170,"drought stress",NA,NA,NA,NA,NA,0.14713,0.14713,143.1292,21.058599196,21.058599196
"AR165","68015",1522543,899628,"{[St.Albatros.n].25-[St.Ramses.n].9}.165/001",170,"drought stress",NA,NA,NA,NA,NA,0.15126,0.15126,145.2198,21.965946948,21.965946948
"AR165","68015",1522544,899628,"{[St.Albatros.n].25-[St.Ramses.n].9}.165/001",169,"control",NA,NA,NA,NA,NA,0.31851,0.31851,149.401,47.58571251,47.58571251
"AR165","68015",1522545,899628,"{[St.Albatros.n].25-[St.Ramses.n].9}.165/001",169,"control",NA,NA,NA,NA,NA,0.33776,0.33776,178.6694,60.347376544,60.347376544
"AR168","68015",1522548,899631,"{[St.Albatros.n].25-[St.Ramses.n].9}.168/001",170,"drought stress",NA,NA,NA,NA,NA,0.14661,0.14661,182.8506,26.807726466,26.807726466
"AR168","68015",1522549,899631,"{[St.Albatros.n].25-[St.Ramses.n].9}.168/001",170,"drought stress",NA,NA,NA,NA,NA,0.14412,0.14412,180.76,26.0511312,26.0511312
"AR168","68015",1522550,899631,"{[St.Albatros.n].25-[St.Ramses.n].9}.168/001",169,"control",NA,NA,NA,NA,NA,0.28935,0.28935,199.5754,57.74714199,57.74714199
"AR168","68015",1522551,899631,"{[St.Albatros.n].25-[St.Ramses.n].9}.168/001",169,"control",NA,NA,NA,NA,NA,0.31688,0.31688,207.9378,65.891330064,65.891330064
"AR170","68015",1522554,899633,"{[St.Albatros.n].25-[St.Ramses.n].9}.170/001",170,"drought stress",NA,NA,NA,NA,NA,0.13801,0.13801,149.401,20.61883201,20.61883201
"AR170","68015",1522555,899633,"{[St.Albatros.n].25-[St.Ramses.n].9}.170/001",170,"drought stress",NA,NA,NA,NA,NA,0.11538,0.11538,164.0352,18.926381376,18.926381376
